Order number_norm,sales,ship_x,promo_x,sb_total,Order ID,price,ship_y,gift,promo_y,our_total,diff
203-6938031-5405140,10.99,0.0,0.0,10.99,203-6938031-5405140,10.99,0.0,0.0,0.0,10.99,0.0
203-6943283-4077107,8.26,0.0,0.0,8.26,203-6943283-4077107,8.26,0.0,0.0,0.0,8.26,0.0
203-6946009-3736361,9.18,0.0,0.0,9.18,203-6946009-3736361,9.18,0.0,0.0,0.0,9.18,0.0
203-6951905-6037108,2.97,0.0,0.0,2.97,203-6951905-6037108,2.97,0.0,0.0,0.0,2.97,0.0
203-6955772-0036324,6.8,0.0,0.0,6.8,203-6955772-0036324,6.8,0.0,0.0,0.0,6.8,0.0
203-6985665-0113148,11.5,0.0,0.0,11.5,203-6985665-0113148,11.5,0.0,0.0,0.0,11.5,0.0
203-6999659-1366743,6.94,0.0,0.0,6.94,203-6999659-1366743,6.94,0.0,0.0,0.0,6.94,0.0
203-7020871-9081134,6.2,0.0,0.0,6.2,203-7020871-9081134,6.2,0.0,0.0,0.0,6.2,0.0
203-7020934-3601168,9.97,0.0,0.0,9.97,203-7020934-3601168,9.97,0.67,0.0,0.0,10.64,0.67
203-7030201-0504328,6.2,0.0,0.0,6.2,203-7030201-0504328,6.2,0.0,0.0,0.0,6.2,0.0
203-7071470-5371555,6.73,0.0,0.0,6.73,203-7071470-5371555,6.73,0.0,0.0,0.0,6.73,0.0
203-7081893-1805154,5.59,0.0,0.0,5.59,203-7081893-1805154,5.59,0.0,0.0,0.0,5.59,0.0
203-7085004-3519555,5.98,0.0,0.0,5.98,203-7085004-3519555,5.98,0.0,0.0,0.0,5.98,0.0
203-7093430-1356330,5.98,0.0,0.0,5.98,203-7093430-1356330,5.98,0.0,0.0,0.0,5.98,0.0
203-7098719-4511540,3.0,0.0,0.0,3.0,203-7098719-4511540,3.0,0.0,0.0,0.0,3.0,0.0
203-7099412-5128356,11.76,0.0,0.0,11.76,203-7099412-5128356,11.76,0.0,0.0,0.0,11.76,0.0
203-7129935-3759546,11.6,0.0,0.0,11.6,203-7129935-3759546,11.6,0.0,0.0,0.0,11.6,0.0
203-7134362-4402750,8.29,0.0,0.0,8.29,203-7134362-4402750,8.29,0.0,0.0,0.0,8.29,0.0
203-7135371-4841158,5.79,0.0,0.0,5.79,203-7135371-4841158,5.79,0.0,0.0,0.0,5.79,0.0
203-7139957-2910720,9.99,0.0,0.0,9.99,203-7139957-2910720,9.99,0.0,0.0,0.0,9.99,0.0
203-7140380-4980344,5.98,0.0,0.0,5.98,203-7140380-4980344,5.98,0.0,0.0,0.0,5.98,0.0
203-7147002-3525115,17.66,0.0,0.0,17.66,203-7147002-3525115,8.83,2.06,0.0,0.0,10.89,-6.77
203-7148679-0552343,5.03,0.0,0.0,5.03,203-7148679-0552343,5.03,0.0,0.0,0.0,5.03,0.0
203-7150705-7641163,10.99,0.0,0.0,10.99,203-7150705-7641163,10.99,0.0,0.0,0.0,10.99,0.0
203-7152564-6615563,7.99,0.0,0.0,7.99,203-7152564-6615563,7.99,0.0,0.0,0.0,7.99,0.0
203-7154223-0827532,3.31,0.0,0.0,3.31,203-7154223-0827532,3.31,0.0,0.0,0.0,3.31,0.0
203-7165876-5422756,6.2,0.0,0.0,6.2,203-7165876-5422756,6.2,0.0,0.0,0.0,6.2,0.0
203-7167826-9585959,6.8,0.0,0.0,6.8,203-7167826-9585959,6.8,0.0,0.0,0.0,6.8,0.0
203-7171785-3905102,6.8,0.0,0.0,6.8,203-7171785-3905102,6.8,0.0,0.0,0.0,6.8,0.0
203-7176119-9726734,6.09,0.0,0.0,6.09,203-7176119-9726734,6.09,0.0,0.0,0.0,6.09,0.0
203-7186521-7921900,9.99,0.0,0.0,9.99,203-7186521-7921900,9.99,0.0,0.0,0.0,9.99,0.0
203-7210992-6480352,5.65,0.0,0.0,5.65,203-7210992-6480352,5.65,0.0,0.0,0.0,5.65,0.0
203-7213001-4718745,5.98,0.0,0.0,5.98,203-7213001-4718745,5.98,0.0,0.0,0.0,5.98,0.0
203-7230670-1410767,6.8,0.0,0.0,6.8,203-7230670-1410767,6.8,0.0,0.0,0.0,6.8,0.0
203-7240801-7283516,13.99,0.0,0.0,13.99,203-7240801-7283516,13.99,0.0,0.0,0.0,13.99,0.0
203-7256187-9537937,10.99,0.0,0.0,10.99,203-7256187-9537937,10.99,0.0,0.0,0.0,10.99,0.0
203-7260139-6045169,3.0,0.0,0.0,3.0,203-7260139-6045169,3.0,0.0,0.0,0.0,3.0,0.0
203-7260805-1379508,30.17,0.0,0.0,30.17,203-7260805-1379508,30.17,0.0,0.0,0.0,30.17,0.0
203-7265227-9613910,9.99,0.0,0.0,9.99,203-7265227-9613910,9.99,0.0,0.0,0.0,9.99,0.0
203-7286504-8661118,27.0,0.0,0.0,27.0,203-7286504-8661118,27.0,0.0,0.0,0.0,27.0,0.0
203-7300871-9980312,12.9,0.0,0.0,12.9,203-7300871-9980312,12.9,0.0,0.0,0.0,12.9,0.0
203-7337917-7333933,25.72,0.0,0.0,25.72,203-7337917-7333933,25.72,1.99,0.0,0.0,27.709999999999997,1.99
203-7347175-4753143,5.98,0.0,0.0,5.98,203-7347175-4753143,5.98,0.0,0.0,0.0,5.98,0.0
203-7354193-1264333,5.83,0.0,0.0,5.83,203-7354193-1264333,5.83,0.0,0.0,0.0,5.83,0.0
203-7363778-7929158,5.99,0.0,0.0,5.99,203-7363778-7929158,5.99,0.0,0.0,0.0,5.99,0.0
203-7377321-5867512,7.79,0.0,0.0,7.79,203-7377321-5867512,7.79,0.0,0.0,0.0,7.79,0.0
203-7380883-2168336,5.64,0.0,0.0,5.64,203-7380883-2168336,5.64,0.0,0.0,0.0,5.64,0.0
203-7381860-9236316,5.99,0.0,0.0,5.99,203-7381860-9236316,5.99,0.0,0.0,0.0,5.99,0.0
203-7395877-0804330,4.9,0.0,0.0,4.9,203-7395877-0804330,4.9,0.0,0.0,0.0,4.9,0.0
203-7424646-5561113,5.28,0.0,0.0,5.28,203-7424646-5561113,5.28,0.0,0.0,0.0,5.28,0.0
203-7442668-6609937,5.97,0.0,0.0,5.97,203-7442668-6609937,5.97,0.0,0.0,0.0,5.97,0.0
203-7442809-9121963,10.99,0.0,0.0,10.99,203-7442809-9121963,10.99,0.0,0.0,0.0,10.99,0.0
203-7457398-5808338,8.2,0.0,0.0,8.2,203-7457398-5808338,8.2,0.0,0.0,0.0,8.2,0.0
203-7479118-1848348,5.65,0.0,0.0,5.65,203-7479118-1848348,5.65,0.0,0.0,0.0,5.65,0.0
203-7480551-5495565,7.97,0.0,0.0,7.97,203-7480551-5495565,7.97,0.0,0.0,0.0,7.97,0.0
203-7488651-3565100,2.97,0.0,0.0,2.97,203-7488651-3565100,2.97,0.0,0.0,0.0,2.97,0.0
203-7493025-5319561,11.89,0.0,0.0,11.89,203-7493025-5319561,11.89,0.0,0.0,0.0,11.89,0.0
203-7516921-2232337,29.88,-4.16,0.0,25.72,203-7516921-2232337,24.89,4.99,0.0,0.0,29.880000000000003,4.16
203-7527545-7609907,11.94,0.0,0.0,11.94,203-7527545-7609907,11.94,0.0,0.0,0.0,11.94,0.0
203-7537539-0151550,9.99,0.0,0.0,9.99,203-7537539-0151550,9.99,0.0,0.0,0.0,9.99,0.0
203-7544421-7969161,2.97,0.0,0.0,2.97,203-7544421-7969161,2.97,0.67,0.0,0.0,3.64,0.67
203-7547907-2484358,6.8,0.0,0.0,6.8,203-7547907-2484358,6.8,0.0,0.0,0.0,6.8,0.0
203-7560756-4952343,12.92,0.0,0.0,12.92,203-7560756-4952343,12.92,0.0,0.0,0.0,12.92,0.0
203-7571945-2644342,5.77,0.0,0.0,5.77,203-7571945-2644342,5.77,0.0,0.0,0.0,5.77,0.0
203-7582334-6785911,9.58,0.0,0.0,9.58,203-7582334-6785911,9.58,0.0,0.0,0.0,9.58,0.0
203-7586799-1564301,5.83,0.0,0.0,5.83,203-7586799-1564301,5.83,0.0,0.0,0.0,5.83,0.0
203-7586803-6958718,9.99,0.0,0.0,9.99,203-7586803-6958718,9.99,0.0,0.0,0.0,9.99,0.0
203-7596375-5664316,13.07,0.0,0.0,13.07,203-7596375-5664316,13.07,0.0,0.0,0.0,13.07,0.0
203-7598797-9154754,8.67,0.0,0.0,8.67,203-7598797-9154754,8.67,0.0,0.0,0.0,8.67,0.0
203-7601509-2689919,3.0,0.0,0.0,3.0,203-7601509-2689919,3.0,0.0,0.0,0.0,3.0,0.0
203-7616260-7532323,10.99,0.0,0.0,10.99,203-7616260-7532323,10.99,0.0,0.0,0.0,10.99,0.0
203-7625126-3605158,2.98,0.0,0.0,2.98,203-7625126-3605158,2.98,0.0,0.0,0.0,2.98,0.0
203-7636180-7279503,6.97,0.0,0.0,6.97,203-7636180-7279503,6.97,0.0,0.0,0.0,6.97,0.0
203-7647932-8043503,6.8,0.0,0.0,6.8,203-7647932-8043503,6.8,0.0,0.0,0.0,6.8,0.0
203-7653117-9553959,13.6,0.0,0.0,13.6,203-7653117-9553959,13.6,0.0,0.0,0.0,13.6,0.0
203-7661086-1918713,6.2,0.0,0.0,6.2,203-7661086-1918713,6.2,0.0,0.0,0.0,6.2,0.0
203-7669236-7311528,6.35,0.0,0.0,6.35,203-7669236-7311528,6.35,0.0,0.0,0.0,6.35,0.0
203-7673998-3703560,27.0,0.0,0.0,27.0,203-7673998-3703560,27.0,0.0,0.0,0.0,27.0,0.0
203-7698632-0539551,6.8,0.0,0.0,6.8,203-7698632-0539551,6.8,0.0,0.0,0.0,6.8,0.0
203-7702886-0743538,5.02,0.0,0.0,5.02,203-7702886-0743538,5.02,0.0,0.0,0.0,5.02,0.0
203-7713469-3317951,5.98,0.0,0.0,5.98,203-7713469-3317951,5.98,0.0,0.0,0.0,5.98,0.0
203-7734477-8619566,8.05,-1.04,0.0,7.010000000000001,203-7734477-8619566,6.8,1.25,0.0,0.0,8.05,1.04
203-7736323-5821912,6.8,0.0,0.0,6.8,203-7736323-5821912,6.8,0.0,0.0,0.0,6.8,0.0
203-7752763-7703554,6.8,0.0,0.0,6.8,203-7752763-7703554,6.8,0.0,0.0,0.0,6.8,0.0
203-7760036-5659530,8.31,0.0,0.0,8.31,203-7760036-5659530,8.31,0.0,0.0,0.0,8.31,0.0
203-7773583-7885901,5.88,0.0,0.0,5.88,203-7773583-7885901,5.88,0.29,0.0,0.0,6.17,0.29
203-7798738-0284363,10.99,0.0,0.0,10.99,203-7798738-0284363,10.99,0.0,0.0,0.0,10.99,0.0
203-7802814-6819558,6.8,0.0,0.0,6.8,203-7802814-6819558,6.8,0.0,0.0,0.0,6.8,0.0
203-7803524-4505926,29.93,0.0,0.0,29.93,203-7803524-4505926,29.93,1.99,0.0,0.0,31.919999999999998,1.99
203-7816405-1945922,8.39,0.0,0.0,8.39,203-7816405-1945922,8.39,0.0,0.0,0.0,8.39,0.0
203-7825667-0234716,5.98,0.0,0.0,5.98,203-7825667-0234716,5.98,0.0,0.0,0.0,5.98,0.0
203-7862401-7254751,6.8,0.0,0.0,6.8,203-7862401-7254751,6.8,0.0,0.0,0.0,6.8,0.0
203-7877891-1765115,5.98,0.0,0.0,5.98,203-7877891-1765115,5.98,0.0,0.0,0.0,5.98,0.0
203-7888399-1725965,14.07,0.0,0.0,14.07,203-7888399-1725965,14.07,0.0,0.0,0.0,14.07,0.0
203-7888719-4636316,12.24,0.0,0.0,12.24,203-7888719-4636316,12.24,0.0,0.0,0.0,12.24,0.0
203-7891738-2488302,8.42,0.0,0.0,8.42,203-7891738-2488302,8.42,0.0,0.0,0.0,8.42,0.0
203-7896950-5531535,7.9,0.0,0.0,7.9,203-7896950-5531535,7.9,0.0,0.0,0.0,7.9,0.0
203-7939989-4073950,7.2,0.0,0.0,7.2,203-7939989-4073950,7.2,0.0,0.0,0.0,7.2,0.0
203-7941788-4330704,8.02,0.0,0.0,8.02,203-7941788-4330704,8.02,0.0,0.0,0.0,8.02,0.0
203-7946425-9580310,7.92,0.0,0.0,7.92,203-7946425-9580310,7.92,0.0,0.0,0.0,7.92,0.0
203-7983385-3479568,2.97,0.0,0.0,2.97,203-7983385-3479568,2.97,0.0,0.0,0.0,2.97,0.0
203-7986748-9966707,11.6,0.0,0.0,11.6,203-7986748-9966707,11.6,0.0,0.0,0.0,11.6,0.0
203-7996372-9631537,4.02,0.0,0.0,4.02,203-7996372-9631537,4.02,0.0,0.0,0.0,4.02,0.0
203-7999234-6291518,8.82,0.0,0.0,8.82,203-7999234-6291518,8.82,0.0,0.0,0.0,8.82,0.0
203-8007883-0876324,7.22,0.0,0.0,7.22,203-8007883-0876324,7.22,0.0,0.0,0.0,7.22,0.0
203-8013345-9800316,6.8,0.0,0.0,6.8,203-8013345-9800316,6.8,0.0,0.0,0.0,6.8,0.0
203-8024721-3965969,10.99,0.0,0.0,10.99,203-8024721-3965969,10.99,0.0,0.0,0.0,10.99,0.0
203-8074092-6216308,24.48,0.0,0.0,24.48,203-8074092-6216308,24.48,0.0,0.0,0.0,24.48,0.0
203-8074777-3335544,14.99,0.0,0.0,14.99,203-8074777-3335544,14.99,0.0,0.0,0.0,14.99,0.0
203-8075277-0832330,14.8,0.0,0.0,14.8,203-8075277-0832330,14.8,0.0,0.0,0.0,14.8,0.0
203-8076329-2417169,6.8,0.0,0.0,6.8,203-8076329-2417169,6.8,0.0,0.0,0.0,6.8,0.0
203-8078163-4113956,6.8,0.0,-0.34,6.46,203-8078163-4113956,6.8,0.0,0.0,-0.28,6.52,0.06
203-8082797-4529953,14.11,0.0,0.0,14.11,203-8082797-4529953,14.11,0.0,0.0,0.0,14.11,0.0
203-8102917-5359515,6.46,0.0,0.0,6.46,203-8102917-5359515,6.46,0.0,0.0,0.0,6.46,0.0
203-8114172-7921160,9.9,0.0,0.0,9.9,203-8114172-7921160,9.9,0.0,0.0,0.0,9.9,0.0
203-8116387-5944365,6.95,0.0,0.0,6.95,203-8116387-5944365,6.95,0.0,0.0,0.0,6.95,0.0
203-8126961-6969906,7.28,0.0,0.0,7.28,203-8126961-6969906,7.28,0.9,0.0,0.0,8.18,0.9
203-8133131-1550749,8.7,0.0,0.0,8.7,203-8133131-1550749,8.7,0.9,0.0,0.0,9.6,0.9
203-8134567-3195511,89.91,0.0,0.0,89.91,203-8134567-3195511,89.91,0.0,0.0,0.0,89.91,0.0
203-8151910-3196341,25.72,0.0,0.0,25.72,203-8151910-3196341,25.72,0.0,0.0,0.0,25.72,0.0
203-8155860-5518717,11.68,0.0,0.0,11.68,203-8155860-5518717,11.68,0.0,0.0,0.0,11.68,0.0
203-8156442-2929961,7.05,0.0,0.0,7.05,203-8156442-2929961,7.05,0.0,0.0,0.0,7.05,0.0
203-8165959-2654748,7.88,0.0,0.0,7.88,203-8165959-2654748,7.88,0.0,0.0,0.0,7.88,0.0
203-8176388-9831526,3.0,0.0,0.0,3.0,203-8176388-9831526,3.0,0.0,0.0,0.0,3.0,0.0
203-8180835-1664306,9.09,0.0,0.0,9.09,203-8180835-1664306,9.09,0.0,0.0,0.0,9.09,0.0
203-8190248-9265158,79.99,0.0,0.0,79.99,203-8190248-9265158,79.99,0.0,0.0,0.0,79.99,0.0
203-8195538-3428333,10.99,0.0,0.0,10.99,203-8195538-3428333,10.99,0.0,0.0,0.0,10.99,0.0
203-8199342-2937152,21.98,0.0,0.0,21.98,203-8199342-2937152,21.98,0.0,0.0,0.0,21.98,0.0
203-8208879-4121118,2.97,0.0,0.0,2.97,203-8208879-4121118,2.97,0.0,0.0,0.0,2.97,0.0
203-8213343-6564366,6.8,0.0,0.0,6.8,203-8213343-6564366,6.8,0.0,0.0,0.0,6.8,0.0
203-8213965-9869931,9.15,0.0,0.0,9.15,203-8213965-9869931,9.15,0.0,0.0,0.0,9.15,0.0
203-8227659-7665960,4.26,0.0,0.0,4.26,203-8227659-7665960,4.26,0.0,0.0,0.0,4.26,0.0
203-8232337-2273112,27.55,0.0,0.0,27.55,203-8232337-2273112,27.55,0.0,0.0,0.0,27.55,0.0
203-8233931-6860355,8.02,0.0,0.0,8.02,203-8233931-6860355,8.02,0.0,0.0,0.0,8.02,0.0
203-8247006-8596356,9.99,0.0,0.0,9.99,203-8247006-8596356,9.99,1.12,0.0,0.0,11.11,1.12
203-8255888-6969142,7.4,0.0,0.0,7.4,203-8255888-6969142,7.4,0.0,0.0,0.0,7.4,0.0
203-8261564-3502725,27.55,0.0,0.0,27.55,203-8261564-3502725,27.55,0.0,0.0,0.0,27.55,0.0
203-8275291-5209129,11.6,0.0,0.0,11.6,203-8275291-5209129,11.6,0.0,0.0,0.0,11.6,0.0
203-8293067-6176305,9.96,0.0,0.0,9.96,203-8293067-6176305,9.96,0.0,0.0,0.0,9.96,0.0
203-8296398-0009918,4.34,0.0,0.0,4.34,203-8296398-0009918,4.34,0.0,0.0,0.0,4.34,0.0
203-8302252-7173155,8.87,0.0,0.0,8.87,203-8302252-7173155,8.87,0.0,0.0,0.0,8.87,0.0
203-8313603-3130703,12.24,0.0,0.0,12.24,203-8313603-3130703,12.24,0.0,0.0,0.0,12.24,0.0
203-8344457-1270746,5.95,0.0,0.0,5.95,203-8344457-1270746,5.95,0.0,0.0,0.0,5.95,0.0
203-8367383-5357166,7.94,0.0,0.0,7.94,203-8367383-5357166,7.94,0.0,0.0,0.0,7.94,0.0
203-8381898-2659535,6.73,0.0,0.0,6.73,203-8381898-2659535,6.73,0.0,0.0,0.0,6.73,0.0
203-8391828-5745124,11.02,0.0,0.0,11.02,203-8391828-5745124,11.02,0.0,0.0,0.0,11.02,0.0
203-8396799-3957159,6.59,-1.38,0.0,5.21,203-8396799-3957159,4.93,1.66,0.0,0.0,6.59,1.38
203-8415455-4253115,4.34,0.0,0.0,4.34,203-8415455-4253115,4.34,0.0,0.0,0.0,4.34,0.0
203-8416587-4850762,6.97,0.0,0.0,6.97,203-8416587-4850762,6.97,0.0,0.0,0.0,6.97,0.0
203-8427504-7923502,4.04,0.0,0.0,4.04,203-8427504-7923502,4.04,0.0,0.0,0.0,4.04,0.0
203-8430894-9126739,7.3,0.0,0.0,7.3,203-8430894-9126739,7.3,0.0,0.0,0.0,7.3,0.0
203-8432494-9301910,2.97,0.0,0.0,2.97,203-8432494-9301910,2.97,0.5,0.0,0.0,3.47,0.5
203-8434168-9066722,9.99,0.0,0.0,9.99,203-8434168-9066722,9.99,0.0,0.0,0.0,9.99,0.0
203-8437578-6213136,2.98,0.0,0.0,2.98,203-8437578-6213136,2.98,0.66,0.0,0.0,3.64,0.66
203-8439423-5553152,12.6,0.0,0.0,12.6,203-8439423-5553152,12.6,0.0,0.0,0.0,12.6,0.0
203-8441669-6836349,4.97,0.0,0.0,4.97,203-8441669-6836349,4.97,0.65,0.0,0.0,5.62,0.65
203-8443350-2501926,7.95,0.0,0.0,7.95,203-8443350-2501926,7.95,0.0,0.0,0.0,7.95,0.0
203-8455205-0338722,7.92,0.0,0.0,7.92,203-8455205-0338722,7.92,0.0,0.0,0.0,7.92,0.0
203-8455381-0468339,11.49,0.0,0.0,11.49,203-8455381-0468339,11.49,0.0,0.0,0.0,11.49,0.0
203-8460080-4265949,12.9,0.0,0.0,12.9,203-8460080-4265949,12.9,0.0,0.0,0.0,12.9,0.0
203-8461816-0998710,39.99,0.0,0.0,39.99,203-8461816-0998710,39.99,0.0,0.0,0.0,39.99,0.0
203-8470826-2717150,6.2,0.0,0.0,6.2,203-8470826-2717150,6.2,0.0,0.0,0.0,6.2,0.0
203-8475128-8737936,12.24,0.0,0.0,12.24,203-8475128-8737936,12.24,0.0,0.0,0.0,12.24,0.0
203-8478030-9240324,6.8,0.0,0.0,6.8,203-8478030-9240324,6.8,0.0,0.0,0.0,6.8,0.0
203-8485022-4297955,15.75,0.0,0.0,15.75,203-8485022-4297955,15.75,0.0,0.0,0.0,15.75,0.0
203-8492404-5052331,9.34,0.0,0.0,9.34,203-8492404-5052331,9.34,0.0,0.0,0.0,9.34,0.0
203-8515065-6950705,11.89,0.0,0.0,11.89,203-8515065-6950705,11.89,0.0,0.0,0.0,11.89,0.0
203-8524309-2666751,14.99,0.0,0.0,14.99,203-8524309-2666751,14.99,0.0,0.0,0.0,14.99,0.0
203-8526886-8363550,3.0,0.0,0.0,3.0,203-8526886-8363550,3.0,0.0,0.0,0.0,3.0,0.0
203-8528747-4960307,5.99,0.0,0.0,5.99,203-8528747-4960307,5.99,0.0,0.0,0.0,5.99,0.0
203-8544177-9879561,9.96,0.0,0.0,9.96,203-8544177-9879561,9.96,0.0,0.0,0.0,9.96,0.0
203-8547303-1533902,5.98,0.0,0.0,5.98,203-8547303-1533902,5.98,0.0,0.0,0.0,5.98,0.0
203-8566297-6856344,7.94,0.0,0.0,7.94,203-8566297-6856344,7.94,0.0,0.0,0.0,7.94,0.0
203-8570429-9497123,9.52,0.0,0.0,9.52,203-8570429-9497123,9.52,0.0,0.0,0.0,9.52,0.0
203-8571151-5619568,8.99,0.0,0.0,8.99,203-8571151-5619568,8.99,0.0,0.0,0.0,8.99,0.0
203-8579024-1298745,6.0,0.0,0.0,6.0,203-8579024-1298745,6.0,0.0,0.0,0.0,6.0,0.0
203-8580948-0903547,5.98,0.0,0.0,5.98,203-8580948-0903547,5.98,0.0,0.0,0.0,5.98,0.0
203-8584594-3970759,5.98,0.0,0.0,5.98,203-8584594-3970759,5.98,0.0,0.0,0.0,5.98,0.0
203-8596349-6519546,6.8,0.0,0.0,6.8,203-8596349-6519546,6.8,0.0,0.0,0.0,6.8,0.0
203-8603707-9041126,9.95,0.0,0.0,9.95,203-8603707-9041126,9.95,0.0,0.0,0.0,9.95,0.0
203-8610504-0562703,6.95,0.0,0.0,6.95,203-8610504-0562703,6.95,0.0,0.0,0.0,6.95,0.0
203-8616244-7075566,3.08,0.0,0.0,3.08,203-8616244-7075566,3.08,0.0,0.0,0.0,3.08,0.0
203-8669451-8017161,5.83,0.0,0.0,5.83,203-8669451-8017161,5.83,0.5,0.0,0.0,6.33,0.5
203-8670691-4125114,5.93,0.0,0.0,5.93,203-8670691-4125114,5.93,0.0,0.0,0.0,5.93,0.0
203-8678519-4147530,27.2,0.0,0.0,27.2,203-8678519-4147530,27.2,0.0,0.0,0.0,27.2,0.0
203-8690891-1674745,6.8,0.0,0.0,6.8,203-8690891-1674745,6.8,0.0,0.0,0.0,6.8,0.0
203-8701517-0706703,11.89,0.0,0.0,11.89,203-8701517-0706703,11.89,0.0,0.0,0.0,11.89,0.0
203-8702503-3693151,7.61,0.0,0.0,7.61,203-8702503-3693151,7.61,0.0,0.0,0.0,7.61,0.0
203-8712994-0252366,7.45,0.0,0.0,7.45,203-8712994-0252366,7.45,0.0,0.0,0.0,7.45,0.0
203-8722066-6165928,3.95,0.0,0.0,3.95,203-8722066-6165928,3.95,0.0,0.0,0.0,3.95,0.0
203-8722710-3325113,5.96,0.0,0.0,5.96,203-8722710-3325113,5.96,0.4,0.0,0.0,6.36,0.4
203-8726218-8179517,8.45,0.0,0.0,8.45,203-8726218-8179517,8.45,0.0,0.0,0.0,8.45,0.0
203-8735486-9967502,5.98,0.0,0.0,5.98,203-8735486-9967502,5.98,0.0,0.0,0.0,5.98,0.0
203-8742549-6441162,8.32,0.0,0.0,8.32,203-8742549-6441162,8.32,0.0,0.0,0.0,8.32,0.0
203-8746941-2315506,12.09,0.0,0.0,12.09,203-8746941-2315506,12.09,0.0,0.0,0.0,12.09,0.0
203-8747977-8408328,40.8,0.0,0.0,40.8,203-8747977-8408328,40.8,0.0,0.0,0.0,40.8,0.0
203-8768779-7394713,5.98,0.0,0.0,5.98,203-8768779-7394713,5.98,0.0,0.0,0.0,5.98,0.0
203-8770686-6485920,7.14,0.0,0.0,7.14,203-8770686-6485920,7.14,0.0,0.0,0.0,7.14,0.0
203-8796738-9591506,5.98,0.0,0.0,5.98,203-8796738-9591506,5.98,0.5,0.0,0.0,6.48,0.5
203-8815057-1001967,15.72,0.0,0.0,15.72,203-8815057-1001967,15.72,0.0,0.0,0.0,15.72,0.0
203-8823957-7129952,7.92,0.0,0.0,7.92,203-8823957-7129952,7.92,0.0,0.0,0.0,7.92,0.0
203-8831623-4823500,6.95,0.0,0.0,6.95,203-8831623-4823500,6.95,0.0,0.0,0.0,6.95,0.0
203-8832315-7603562,11.49,0.0,0.0,11.49,203-8832315-7603562,11.49,0.0,0.0,0.0,11.49,0.0
203-8837079-9175546,27.0,0.0,0.0,27.0,203-8837079-9175546,27.0,0.0,0.0,0.0,27.0,0.0
203-8839102-1349951,10.99,0.0,0.0,10.99,203-8839102-1349951,10.99,0.0,0.0,0.0,10.99,0.0
203-8851575-7595539,10.99,0.0,0.0,10.99,203-8851575-7595539,10.99,0.0,0.0,0.0,10.99,0.0
203-8861556-4829939,7.9,0.0,0.0,7.9,203-8861556-4829939,7.9,0.0,0.0,0.0,7.9,0.0
203-8864569-0847510,6.68,0.0,0.0,6.68,203-8864569-0847510,6.68,0.0,0.0,0.0,6.68,0.0
203-8878917-5721167,5.98,0.0,0.0,5.98,203-8878917-5721167,5.98,0.0,0.0,0.0,5.98,0.0
203-8882062-2847521,7.15,0.0,0.0,7.15,203-8882062-2847521,7.15,0.4,0.0,0.0,7.550000000000001,0.4
203-8957205-2969952,6.8,0.0,0.0,6.8,203-8957205-2969952,6.8,0.0,0.0,0.0,6.8,0.0
203-8958191-3368357,5.03,0.0,0.0,5.03,203-8958191-3368357,5.03,0.0,0.0,0.0,5.03,0.0
203-8969358-9148345,27.0,0.0,0.0,27.0,203-8969358-9148345,27.0,0.0,0.0,0.0,27.0,0.0
203-8969672-8812326,13.6,0.0,-0.67,12.93,203-8969672-8812326,13.6,0.0,0.0,-0.56,13.04,0.11
203-8996216-6273113,5.73,0.0,0.0,5.73,203-8996216-6273113,5.73,0.0,0.0,0.0,5.73,0.0
203-8999154-4807518,6.93,0.0,0.0,6.93,203-8999154-4807518,6.93,0.0,0.0,0.0,6.93,0.0
203-9002211-7526761,6.8,0.0,0.0,6.8,203-9002211-7526761,6.8,0.0,0.0,0.0,6.8,0.0
203-9007823-4330762,8.29,0.0,0.0,8.29,203-9007823-4330762,8.29,0.0,0.0,0.0,8.29,0.0
203-9012103-8507517,9.77,0.0,0.0,9.77,203-9012103-8507517,9.77,0.0,0.0,0.0,9.77,0.0
203-9026781-7134741,14.99,0.0,0.0,14.99,203-9026781-7134741,14.99,1.0,0.0,0.0,15.99,1.0
203-9037287-1663526,11.98,0.0,0.0,11.98,203-9037287-1663526,11.98,0.0,0.0,0.0,11.98,0.0
203-9038329-9655522,6.8,0.0,0.0,6.8,203-9038329-9655522,6.8,0.0,0.0,0.0,6.8,0.0
203-9066584-5194759,75.38,0.0,0.0,75.38,203-9066584-5194759,75.38,1.99,0.0,0.0,77.36999999999999,1.99
203-9096244-4629937,6.2,0.0,0.0,6.2,203-9096244-4629937,6.2,0.0,0.0,0.0,6.2,0.0
203-9107901-0440369,9.24,0.0,0.0,9.24,203-9107901-0440369,4.62,0.0,0.0,0.0,4.62,-4.62
203-9109032-4643550,9.96,0.0,0.0,9.96,203-9109032-4643550,9.96,0.0,0.0,0.0,9.96,0.0
203-9125680-0211564,6.8,0.0,0.0,6.8,203-9125680-0211564,6.8,0.0,0.0,0.0,6.8,0.0
203-9126566-6100317,8.32,0.0,0.0,8.32,203-9126566-6100317,8.32,0.0,0.0,0.0,8.32,0.0
203-9134474-6777920,6.8,0.0,0.0,6.8,203-9134474-6777920,6.8,0.0,0.0,0.0,6.8,0.0
203-9137118-5345165,3.99,0.0,0.0,3.99,203-9137118-5345165,3.99,0.0,0.0,0.0,3.99,0.0
203-9140350-7033931,5.65,0.0,0.0,5.65,203-9140350-7033931,5.65,0.0,0.0,0.0,5.65,0.0
